((2.5, 1.0, -3.5);270)|((2.5, 1.0, -3.5);269)
((2.5, 1.0, -3.5);270)|((2.6, 1.0, -3.5);269)
((2.5, 1.0, -3.5);270)|((2.5, 1.0, -3.4);269)
((2.5, 1.0, -3.5);270)|((2.6, 1.0, -3.6);269)
((2.5, 1.0, -3.5);270)|((2.4, 1.0, -3.5);269)
((2.5, 1.0, -3.5);270)|((2.4, 1.0, -3.4);269)
((2.5, 1.0, -3.5);270)|((2.4, 1.0, -3.6);269)
((2.5, 1.0, -3.5);270)|((2.5, 1.0, -3.6);269)
((2.8, 1.0, -4.0);270)|((2.8, 1.0, -4.0);269)
((2.8, 1.0, -4.0);270)|((2.9, 1.0, -4.0);269)
((2.8, 1.0, -4.0);270)|((2.9, 1.0, -3.9);269)
((2.8, 1.0, -4.0);270)|((2.7, 1.0, -4.0);269)
((2.8, 1.0, -4.0);270)|((2.8, 1.0, -3.9);269)
((2.8, 1.0, -4.0);270)|((2.7, 1.0, -3.9);269)
((3.1, 1.0, -4.0);270)|((3.1, 1.0, -4.0);269)
((3.1, 1.0, -4.0);270)|((3.0, 1.0, -3.9);269)
((3.1, 1.0, -4.0);270)|((3.2, 1.0, -4.0);269)
((3.1, 1.0, -4.0);270)|((3.2, 1.0, -3.9);269)
((3.1, 1.0, -4.0);270)|((3.1, 1.0, -3.9);269)
((3.1, 1.0, -4.0);270)|((3.0, 1.0, -4.0);269)
((2.5, 1.0, -4.0);270)|((2.6, 1.0, -3.9);269)
((2.5, 1.0, -4.0);270)|((2.5, 1.0, -4.0);269)
((2.5, 1.0, -4.0);270)|((2.6, 1.0, -4.0);269)
((2.5, 1.0, -4.0);270)|((2.5, 1.0, -3.9);269)
((2.5, 1.0, -4.0);270)|((2.4, 1.0, -4.0);269)
((2.5, 1.0, -4.0);270)|((2.4, 1.0, -3.9);269)
((2.8, 1.0, -3.5);270)|((2.8, 1.0, -3.5);269)
((2.8, 1.0, -3.5);270)|((2.8, 1.0, -3.6);269)
((2.8, 1.0, -3.5);270)|((2.7, 1.0, -3.5);269)
((2.8, 1.0, -3.5);270)|((2.7, 1.0, -3.4);269)
((2.8, 1.0, -3.5);270)|((2.7, 1.0, -3.6);269)
((2.8, 1.0, -3.5);270)|((2.8, 1.0, -3.4);269)
((2.4, 1.0, -3.7);270)|((2.4, 1.0, -3.7);269)
((2.4, 1.0, -3.7);270)|((2.4, 1.0, -3.8);269)
((2.4, 1.0, -3.7);270)|((2.5, 1.0, -3.8);269)
((2.4, 1.0, -3.7);270)|((2.5, 1.0, -3.7);269)
((2.4, 1.0, -3.7);270)|((2.4, 1.0, -3.6);269)
((2.4, 1.0, -3.7);270)|((2.5, 1.0, -3.6);269)
((3.4, 1.0, -3.9);270)|((3.4, 1.0, -4.0);269)
((3.4, 1.0, -3.9);270)|((3.4, 1.0, -3.9);269)
((3.4, 1.0, -3.9);270)|((3.3, 1.0, -3.8);269)
((3.4, 1.0, -3.9);270)|((3.3, 1.0, -3.9);269)
((3.4, 1.0, -3.9);270)|((3.4, 1.0, -3.8);269)
((3.4, 1.0, -3.9);270)|((3.5, 1.0, -3.8);269)
((3.4, 1.0, -3.9);270)|((3.3, 1.0, -4.0);269)
((3.1, 1.0, -3.8);270)|((3.0, 1.0, -3.8);269)
((3.1, 1.0, -3.8);270)|((3.1, 1.0, -3.8);269)
((3.1, 1.0, -3.8);270)|((3.0, 1.0, -3.9);269)
((3.1, 1.0, -3.8);270)|((3.2, 1.0, -3.9);269)
((3.1, 1.0, -3.8);270)|((3.2, 1.0, -3.8);269)
((3.1, 1.0, -3.8);270)|((3.1, 1.0, -3.9);269)
((3.0, 1.0, -3.9);270)|((2.9, 1.0, -3.8);269)
((3.0, 1.0, -3.9);270)|((3.0, 1.0, -3.8);269)
((3.0, 1.0, -3.9);270)|((3.1, 1.0, -4.0);269)
((3.0, 1.0, -3.9);270)|((3.1, 1.0, -3.8);269)
((3.0, 1.0, -3.9);270)|((3.0, 1.0, -3.9);269)
((3.0, 1.0, -3.9);270)|((2.9, 1.0, -4.0);269)
((3.0, 1.0, -3.9);270)|((2.9, 1.0, -3.9);269)
((3.0, 1.0, -3.9);270)|((3.1, 1.0, -3.9);269)
((3.0, 1.0, -3.9);270)|((3.0, 1.0, -4.0);269)
((2.8, 1.0, -3.6);270)|((2.8, 1.0, -3.5);269)
((2.8, 1.0, -3.6);270)|((2.8, 1.0, -3.6);269)
((2.8, 1.0, -3.6);270)|((2.8, 1.0, -3.7);269)
((2.8, 1.0, -3.6);270)|((2.7, 1.0, -3.5);269)
((2.8, 1.0, -3.6);270)|((2.7, 1.0, -3.7);269)
((2.8, 1.0, -3.6);270)|((2.7, 1.0, -3.6);269)
((2.4, 1.0, -3.8);270)|((2.4, 1.0, -3.7);269)
((2.4, 1.0, -3.8);270)|((2.4, 1.0, -3.8);269)
((2.4, 1.0, -3.8);270)|((2.5, 1.0, -3.8);269)
((2.4, 1.0, -3.8);270)|((2.5, 1.0, -3.7);269)
((2.4, 1.0, -3.8);270)|((2.5, 1.0, -3.9);269)
((2.4, 1.0, -3.8);270)|((2.4, 1.0, -3.9);269)
((2.9, 1.0, -4.0);270)|((2.8, 1.0, -4.0);269)
((2.9, 1.0, -4.0);270)|((3.0, 1.0, -3.9);269)
((2.9, 1.0, -4.0);270)|((2.9, 1.0, -4.0);269)
((2.9, 1.0, -4.0);270)|((2.9, 1.0, -3.9);269)
((2.9, 1.0, -4.0);270)|((2.8, 1.0, -3.9);269)
((2.9, 1.0, -4.0);270)|((3.0, 1.0, -4.0);269)
((2.6, 1.0, -3.7);270)|((2.7, 1.0, -3.8);269)
((2.6, 1.0, -3.7);270)|((2.6, 1.0, -3.7);269)
((2.6, 1.0, -3.7);270)|((2.5, 1.0, -3.8);269)
((2.6, 1.0, -3.7);270)|((2.5, 1.0, -3.7);269)
((2.6, 1.0, -3.7);270)|((2.6, 1.0, -3.6);269)
((2.6, 1.0, -3.7);270)|((2.6, 1.0, -3.8);269)
((2.6, 1.0, -3.7);270)|((2.7, 1.0, -3.7);269)
((2.6, 1.0, -3.7);270)|((2.7, 1.0, -3.6);269)
((2.6, 1.0, -3.7);270)|((2.5, 1.0, -3.6);269)
((3.3, 1.0, -3.8);270)|((3.4, 1.0, -3.9);269)
((3.3, 1.0, -3.8);270)|((3.3, 1.0, -3.8);269)
((3.3, 1.0, -3.8);270)|((3.3, 1.0, -3.9);269)
((3.3, 1.0, -3.8);270)|((3.2, 1.0, -3.9);269)
((3.3, 1.0, -3.8);270)|((3.2, 1.0, -3.8);269)
((3.3, 1.0, -3.8);270)|((3.4, 1.0, -3.8);269)
((3.2, 1.0, -4.0);270)|((3.1, 1.0, -4.0);269)
((3.2, 1.0, -4.0);270)|((3.2, 1.0, -4.0);269)
((3.2, 1.0, -4.0);270)|((3.3, 1.0, -3.9);269)
((3.2, 1.0, -4.0);270)|((3.2, 1.0, -3.9);269)
((3.2, 1.0, -4.0);270)|((3.1, 1.0, -3.9);269)
((3.2, 1.0, -4.0);270)|((3.3, 1.0, -4.0);269)
((2.5, 1.0, -3.8);270)|((2.6, 1.0, -3.9);269)
((2.5, 1.0, -3.8);270)|((2.4, 1.0, -3.7);269)
((2.5, 1.0, -3.8);270)|((2.4, 1.0, -3.8);269)
((2.5, 1.0, -3.8);270)|((2.6, 1.0, -3.7);269)
((2.5, 1.0, -3.8);270)|((2.5, 1.0, -3.8);269)
((2.5, 1.0, -3.8);270)|((2.5, 1.0, -3.7);269)
((2.5, 1.0, -3.8);270)|((2.6, 1.0, -3.8);269)
((2.5, 1.0, -3.8);270)|((2.5, 1.0, -3.9);269)
((2.5, 1.0, -3.8);270)|((2.4, 1.0, -3.9);269)
((2.6, 1.0, -4.0);270)|((2.6, 1.0, -3.9);269)
((2.6, 1.0, -4.0);270)|((2.5, 1.0, -4.0);269)
((2.6, 1.0, -4.0);270)|((2.6, 1.0, -4.0);269)
((2.6, 1.0, -4.0);270)|((2.5, 1.0, -3.9);269)
((2.6, 1.0, -4.0);270)|((2.7, 1.0, -4.0);269)
((2.6, 1.0, -4.0);270)|((2.7, 1.0, -3.9);269)
((3.3, 1.0, -3.9);270)|((3.4, 1.0, -4.0);269)
((3.3, 1.0, -3.9);270)|((3.4, 1.0, -3.9);269)
((3.3, 1.0, -3.9);270)|((3.3, 1.0, -3.8);269)
((3.3, 1.0, -3.9);270)|((3.2, 1.0, -4.0);269)
((3.3, 1.0, -3.9);270)|((3.3, 1.0, -3.9);269)
((3.3, 1.0, -3.9);270)|((3.2, 1.0, -3.9);269)
((3.3, 1.0, -3.9);270)|((3.2, 1.0, -3.8);269)
((3.3, 1.0, -3.9);270)|((3.4, 1.0, -3.8);269)
((3.3, 1.0, -3.9);270)|((3.3, 1.0, -4.0);269)
((2.5, 1.0, -3.7);270)|((2.4, 1.0, -3.7);269)
((2.5, 1.0, -3.7);270)|((2.4, 1.0, -3.8);269)
((2.5, 1.0, -3.7);270)|((2.6, 1.0, -3.7);269)
((2.5, 1.0, -3.7);270)|((2.5, 1.0, -3.8);269)
((2.5, 1.0, -3.7);270)|((2.5, 1.0, -3.7);269)
((2.5, 1.0, -3.7);270)|((2.6, 1.0, -3.6);269)
((2.5, 1.0, -3.7);270)|((2.6, 1.0, -3.8);269)
((2.5, 1.0, -3.7);270)|((2.4, 1.0, -3.6);269)
((2.5, 1.0, -3.7);270)|((2.5, 1.0, -3.6);269)
((2.6, 1.0, -3.5);270)|((2.6, 1.0, -3.4);269)
((2.6, 1.0, -3.5);270)|((2.5, 1.0, -3.5);269)
((2.6, 1.0, -3.5);270)|((2.6, 1.0, -3.5);269)
((2.6, 1.0, -3.5);270)|((2.5, 1.0, -3.4);269)
((2.6, 1.0, -3.5);270)|((2.6, 1.0, -3.6);269)
((2.6, 1.0, -3.5);270)|((2.7, 1.0, -3.5);269)
((2.6, 1.0, -3.5);270)|((2.7, 1.0, -3.4);269)
((2.6, 1.0, -3.5);270)|((2.7, 1.0, -3.6);269)
((2.6, 1.0, -3.5);270)|((2.5, 1.0, -3.6);269)
((3.2, 1.0, -3.9);270)|((3.1, 1.0, -4.0);269)
((3.2, 1.0, -3.9);270)|((3.1, 1.0, -3.8);269)
((3.2, 1.0, -3.9);270)|((3.3, 1.0, -3.8);269)
((3.2, 1.0, -3.9);270)|((3.2, 1.0, -4.0);269)
((3.2, 1.0, -3.9);270)|((3.3, 1.0, -3.9);269)
((3.2, 1.0, -3.9);270)|((3.2, 1.0, -3.9);269)
((3.2, 1.0, -3.9);270)|((3.2, 1.0, -3.8);269)
((3.2, 1.0, -3.9);270)|((3.1, 1.0, -3.9);269)
((3.2, 1.0, -3.9);270)|((3.3, 1.0, -4.0);269)
((2.8, 1.0, -3.7);270)|((2.7, 1.0, -3.8);269)
((2.8, 1.0, -3.7);270)|((2.9, 1.0, -3.8);269)
((2.8, 1.0, -3.7);270)|((2.8, 1.0, -3.6);269)
((2.8, 1.0, -3.7);270)|((2.8, 1.0, -3.7);269)
((2.8, 1.0, -3.7);270)|((2.8, 1.0, -3.8);269)
((2.8, 1.0, -3.7);270)|((2.7, 1.0, -3.7);269)
((2.8, 1.0, -3.7);270)|((2.7, 1.0, -3.6);269)
((2.5, 1.0, -3.4);270)|((2.6, 1.0, -3.4);269)
((2.5, 1.0, -3.4);270)|((2.5, 1.0, -3.5);269)
((2.5, 1.0, -3.4);270)|((2.6, 1.0, -3.5);269)
((2.5, 1.0, -3.4);270)|((2.5, 1.0, -3.4);269)
((2.5, 1.0, -3.4);270)|((2.4, 1.0, -3.5);269)
((2.5, 1.0, -3.4);270)|((2.4, 1.0, -3.4);269)
((2.6, 1.0, -3.6);270)|((2.5, 1.0, -3.5);269)
((2.6, 1.0, -3.6);270)|((2.6, 1.0, -3.7);269)
((2.6, 1.0, -3.6);270)|((2.5, 1.0, -3.7);269)
((2.6, 1.0, -3.6);270)|((2.6, 1.0, -3.5);269)
((2.6, 1.0, -3.6);270)|((2.6, 1.0, -3.6);269)
((2.6, 1.0, -3.6);270)|((2.7, 1.0, -3.5);269)
((2.6, 1.0, -3.6);270)|((2.7, 1.0, -3.7);269)
((2.6, 1.0, -3.6);270)|((2.7, 1.0, -3.6);269)
((2.6, 1.0, -3.6);270)|((2.5, 1.0, -3.6);269)
((2.4, 1.0, -3.5);270)|((2.5, 1.0, -3.5);269)
((2.4, 1.0, -3.5);270)|((2.5, 1.0, -3.4);269)
((2.4, 1.0, -3.5);270)|((2.4, 1.0, -3.5);269)
((2.4, 1.0, -3.5);270)|((2.4, 1.0, -3.4);269)
((2.4, 1.0, -3.5);270)|((2.4, 1.0, -3.6);269)
((2.4, 1.0, -3.5);270)|((2.5, 1.0, -3.6);269)
((2.7, 1.0, -3.5);270)|((2.6, 1.0, -3.4);269)
((2.7, 1.0, -3.5);270)|((2.8, 1.0, -3.5);269)
((2.7, 1.0, -3.5);270)|((2.8, 1.0, -3.6);269)
((2.7, 1.0, -3.5);270)|((2.6, 1.0, -3.5);269)
((2.7, 1.0, -3.5);270)|((2.6, 1.0, -3.6);269)
((2.7, 1.0, -3.5);270)|((2.7, 1.0, -3.5);269)
((2.7, 1.0, -3.5);270)|((2.7, 1.0, -3.4);269)
((2.7, 1.0, -3.5);270)|((2.7, 1.0, -3.6);269)
((2.7, 1.0, -3.5);270)|((2.8, 1.0, -3.4);269)
((2.9, 1.0, -3.9);270)|((2.9, 1.0, -3.8);269)
((2.9, 1.0, -3.9);270)|((3.0, 1.0, -3.8);269)
((2.9, 1.0, -3.9);270)|((2.8, 1.0, -4.0);269)
((2.9, 1.0, -3.9);270)|((3.0, 1.0, -3.9);269)
((2.9, 1.0, -3.9);270)|((2.9, 1.0, -4.0);269)
((2.9, 1.0, -3.9);270)|((2.9, 1.0, -3.9);269)
((2.9, 1.0, -3.9);270)|((2.8, 1.0, -3.8);269)
((2.9, 1.0, -3.9);270)|((2.8, 1.0, -3.9);269)
((2.9, 1.0, -3.9);270)|((3.0, 1.0, -4.0);269)
((2.6, 1.0, -3.8);270)|((2.7, 1.0, -3.8);269)
((2.6, 1.0, -3.8);270)|((2.6, 1.0, -3.9);269)
((2.6, 1.0, -3.8);270)|((2.6, 1.0, -3.7);269)
((2.6, 1.0, -3.8);270)|((2.5, 1.0, -3.8);269)
((2.6, 1.0, -3.8);270)|((2.5, 1.0, -3.7);269)
((2.6, 1.0, -3.8);270)|((2.6, 1.0, -3.8);269)
((2.6, 1.0, -3.8);270)|((2.5, 1.0, -3.9);269)
((2.6, 1.0, -3.8);270)|((2.7, 1.0, -3.7);269)
((2.6, 1.0, -3.8);270)|((2.7, 1.0, -3.9);269)
((2.5, 1.0, -3.9);270)|((2.6, 1.0, -3.9);269)
((2.5, 1.0, -3.9);270)|((2.5, 1.0, -4.0);269)
((2.5, 1.0, -3.9);270)|((2.4, 1.0, -3.8);269)
((2.5, 1.0, -3.9);270)|((2.5, 1.0, -3.8);269)
((2.5, 1.0, -3.9);270)|((2.6, 1.0, -4.0);269)
((2.5, 1.0, -3.9);270)|((2.6, 1.0, -3.8);269)
((2.5, 1.0, -3.9);270)|((2.5, 1.0, -3.9);269)
((2.5, 1.0, -3.9);270)|((2.4, 1.0, -4.0);269)
((2.5, 1.0, -3.9);270)|((2.4, 1.0, -3.9);269)
((2.4, 1.0, -4.0);270)|((2.5, 1.0, -4.0);269)
((2.4, 1.0, -4.0);270)|((2.5, 1.0, -3.9);269)
((2.4, 1.0, -4.0);270)|((2.4, 1.0, -4.0);269)
((2.4, 1.0, -4.0);270)|((2.4, 1.0, -3.9);269)
((2.8, 1.0, -3.8);270)|((2.7, 1.0, -3.8);269)
((2.8, 1.0, -3.8);270)|((2.9, 1.0, -3.8);269)
((2.8, 1.0, -3.8);270)|((2.8, 1.0, -3.7);269)
((2.8, 1.0, -3.8);270)|((2.9, 1.0, -3.9);269)
((2.8, 1.0, -3.8);270)|((2.8, 1.0, -3.8);269)
((2.8, 1.0, -3.8);270)|((2.7, 1.0, -3.7);269)
((2.8, 1.0, -3.8);270)|((2.8, 1.0, -3.9);269)
((2.8, 1.0, -3.8);270)|((2.7, 1.0, -3.9);269)
((2.7, 1.0, -4.0);270)|((2.6, 1.0, -3.9);269)
((2.7, 1.0, -4.0);270)|((2.8, 1.0, -4.0);269)
((2.7, 1.0, -4.0);270)|((2.6, 1.0, -4.0);269)
((2.7, 1.0, -4.0);270)|((2.7, 1.0, -4.0);269)
((2.7, 1.0, -4.0);270)|((2.8, 1.0, -3.9);269)
((2.7, 1.0, -4.0);270)|((2.7, 1.0, -3.9);269)
((3.2, 1.0, -3.8);270)|((3.1, 1.0, -3.8);269)
((3.2, 1.0, -3.8);270)|((3.3, 1.0, -3.8);269)
((3.2, 1.0, -3.8);270)|((3.3, 1.0, -3.9);269)
((3.2, 1.0, -3.8);270)|((3.2, 1.0, -3.9);269)
((3.2, 1.0, -3.8);270)|((3.2, 1.0, -3.8);269)
((3.2, 1.0, -3.8);270)|((3.1, 1.0, -3.9);269)
((3.1, 1.0, -3.9);270)|((3.0, 1.0, -3.8);269)
((3.1, 1.0, -3.9);270)|((3.1, 1.0, -4.0);269)
((3.1, 1.0, -3.9);270)|((3.1, 1.0, -3.8);269)
((3.1, 1.0, -3.9);270)|((3.0, 1.0, -3.9);269)
((3.1, 1.0, -3.9);270)|((3.2, 1.0, -4.0);269)
((3.1, 1.0, -3.9);270)|((3.2, 1.0, -3.9);269)
((3.1, 1.0, -3.9);270)|((3.2, 1.0, -3.8);269)
((3.1, 1.0, -3.9);270)|((3.1, 1.0, -3.9);269)
((3.1, 1.0, -3.9);270)|((3.0, 1.0, -4.0);269)
((2.4, 1.0, -3.9);270)|((2.5, 1.0, -4.0);269)
((2.4, 1.0, -3.9);270)|((2.4, 1.0, -3.8);269)
((2.4, 1.0, -3.9);270)|((2.5, 1.0, -3.8);269)
((2.4, 1.0, -3.9);270)|((2.5, 1.0, -3.9);269)
((2.4, 1.0, -3.9);270)|((2.4, 1.0, -4.0);269)
((2.4, 1.0, -3.9);270)|((2.4, 1.0, -3.9);269)
((2.7, 1.0, -3.4);270)|((2.6, 1.0, -3.4);269)
((2.7, 1.0, -3.4);270)|((2.8, 1.0, -3.5);269)
((2.7, 1.0, -3.4);270)|((2.6, 1.0, -3.5);269)
((2.7, 1.0, -3.4);270)|((2.7, 1.0, -3.5);269)
((2.7, 1.0, -3.4);270)|((2.7, 1.0, -3.4);269)
((2.7, 1.0, -3.4);270)|((2.8, 1.0, -3.4);269)
((3.4, 1.0, -3.8);270)|((3.4, 1.0, -3.9);269)
((3.4, 1.0, -3.8);270)|((3.3, 1.0, -3.8);269)
((3.4, 1.0, -3.8);270)|((3.3, 1.0, -3.9);269)
((3.4, 1.0, -3.8);270)|((3.4, 1.0, -3.8);269)
((3.4, 1.0, -3.8);270)|((3.5, 1.0, -3.8);269)
((2.7, 1.0, -3.7);270)|((2.7, 1.0, -3.8);269)
((2.7, 1.0, -3.7);270)|((2.8, 1.0, -3.6);269)
((2.7, 1.0, -3.7);270)|((2.6, 1.0, -3.7);269)
((2.7, 1.0, -3.7);270)|((2.8, 1.0, -3.7);269)
((2.7, 1.0, -3.7);270)|((2.6, 1.0, -3.6);269)
((2.7, 1.0, -3.7);270)|((2.6, 1.0, -3.8);269)
((2.7, 1.0, -3.7);270)|((2.8, 1.0, -3.8);269)
((2.7, 1.0, -3.7);270)|((2.7, 1.0, -3.7);269)
((2.7, 1.0, -3.7);270)|((2.7, 1.0, -3.6);269)
((2.8, 1.0, -3.9);270)|((2.7, 1.0, -3.8);269)
((2.8, 1.0, -3.9);270)|((2.9, 1.0, -3.8);269)
((2.8, 1.0, -3.9);270)|((2.8, 1.0, -4.0);269)
((2.8, 1.0, -3.9);270)|((2.9, 1.0, -4.0);269)
((2.8, 1.0, -3.9);270)|((2.9, 1.0, -3.9);269)
((2.8, 1.0, -3.9);270)|((2.8, 1.0, -3.8);269)
((2.8, 1.0, -3.9);270)|((2.7, 1.0, -4.0);269)
((2.8, 1.0, -3.9);270)|((2.8, 1.0, -3.9);269)
((2.8, 1.0, -3.9);270)|((2.7, 1.0, -3.9);269)
((3.5, 1.0, -3.8);270)|((3.4, 1.0, -3.9);269)
((3.5, 1.0, -3.8);270)|((3.4, 1.0, -3.8);269)
((3.5, 1.0, -3.8);270)|((3.5, 1.0, -3.8);269)
((2.7, 1.0, -3.9);270)|((2.7, 1.0, -3.8);269)
((2.7, 1.0, -3.9);270)|((2.6, 1.0, -3.9);269)
((2.7, 1.0, -3.9);270)|((2.8, 1.0, -4.0);269)
((2.7, 1.0, -3.9);270)|((2.6, 1.0, -4.0);269)
((2.7, 1.0, -3.9);270)|((2.6, 1.0, -3.8);269)
((2.7, 1.0, -3.9);270)|((2.8, 1.0, -3.8);269)
((2.7, 1.0, -3.9);270)|((2.7, 1.0, -4.0);269)
((2.7, 1.0, -3.9);270)|((2.8, 1.0, -3.9);269)
((2.7, 1.0, -3.9);270)|((2.7, 1.0, -3.9);269)
((2.7, 1.0, -3.6);270)|((2.8, 1.0, -3.5);269)
((2.7, 1.0, -3.6);270)|((2.8, 1.0, -3.6);269)
((2.7, 1.0, -3.6);270)|((2.6, 1.0, -3.7);269)
((2.7, 1.0, -3.6);270)|((2.6, 1.0, -3.5);269)
((2.7, 1.0, -3.6);270)|((2.8, 1.0, -3.7);269)
((2.7, 1.0, -3.6);270)|((2.6, 1.0, -3.6);269)
((2.7, 1.0, -3.6);270)|((2.7, 1.0, -3.5);269)
((2.7, 1.0, -3.6);270)|((2.7, 1.0, -3.7);269)
((2.7, 1.0, -3.6);270)|((2.7, 1.0, -3.6);269)
((2.4, 1.0, -3.4);270)|((2.5, 1.0, -3.5);269)
((2.4, 1.0, -3.4);270)|((2.5, 1.0, -3.4);269)
((2.4, 1.0, -3.4);270)|((2.4, 1.0, -3.5);269)
((2.4, 1.0, -3.4);270)|((2.4, 1.0, -3.4);269)
((3.3, 1.0, -4.0);270)|((3.4, 1.0, -4.0);269)
((3.3, 1.0, -4.0);270)|((3.4, 1.0, -3.9);269)
((3.3, 1.0, -4.0);270)|((3.2, 1.0, -4.0);269)
((3.3, 1.0, -4.0);270)|((3.3, 1.0, -3.9);269)
((3.3, 1.0, -4.0);270)|((3.2, 1.0, -3.9);269)
((3.3, 1.0, -4.0);270)|((3.3, 1.0, -4.0);269)
((2.8, 1.0, -3.4);270)|((2.8, 1.0, -3.5);269)
((2.8, 1.0, -3.4);270)|((2.7, 1.0, -3.5);269)
((2.8, 1.0, -3.4);270)|((2.7, 1.0, -3.4);269)
((2.8, 1.0, -3.4);270)|((2.8, 1.0, -3.4);269)
((2.4, 1.0, -3.6);270)|((2.5, 1.0, -3.5);269)
((2.4, 1.0, -3.6);270)|((2.4, 1.0, -3.7);269)
((2.4, 1.0, -3.6);270)|((2.5, 1.0, -3.7);269)
((2.4, 1.0, -3.6);270)|((2.4, 1.0, -3.5);269)
((2.4, 1.0, -3.6);270)|((2.4, 1.0, -3.6);269)
((2.4, 1.0, -3.6);270)|((2.5, 1.0, -3.6);269)
((3.0, 1.0, -4.0);270)|((3.1, 1.0, -4.0);269)
((3.0, 1.0, -4.0);270)|((3.0, 1.0, -3.9);269)
((3.0, 1.0, -4.0);270)|((2.9, 1.0, -4.0);269)
((3.0, 1.0, -4.0);270)|((2.9, 1.0, -3.9);269)
((3.0, 1.0, -4.0);270)|((3.1, 1.0, -3.9);269)
((3.0, 1.0, -4.0);270)|((3.0, 1.0, -4.0);269)
((2.5, 1.0, -3.6);270)|((2.5, 1.0, -3.5);269)
((2.5, 1.0, -3.6);270)|((2.4, 1.0, -3.7);269)
((2.5, 1.0, -3.6);270)|((2.6, 1.0, -3.7);269)
((2.5, 1.0, -3.6);270)|((2.5, 1.0, -3.7);269)
((2.5, 1.0, -3.6);270)|((2.6, 1.0, -3.5);269)
((2.5, 1.0, -3.6);270)|((2.6, 1.0, -3.6);269)
((2.5, 1.0, -3.6);270)|((2.4, 1.0, -3.5);269)
((2.5, 1.0, -3.6);270)|((2.4, 1.0, -3.6);269)
((2.5, 1.0, -3.6);270)|((2.5, 1.0, -3.6);269)
